0.0000000000e+00	0.0000000000e+00
5.9999719028e-02	5.9999718428e-02
1.1999943806e-01	1.1999943686e-01
1.7999915708e-01	1.7999915528e-01
2.3999887611e-01	2.3999887371e-01
2.9999859514e-01	2.9999859214e-01
3.5999831417e-01	3.5999831057e-01
4.1999803320e-01	4.1999802900e-01
4.7999775222e-01	4.7999774742e-01
5.3999747125e-01	5.3999746585e-01
5.9999719028e-01	5.9999718428e-01
6.5999690931e-01	6.5999690271e-01
7.1999662834e-01	7.1999662114e-01
7.7999634736e-01	7.7999633956e-01
8.3999606639e-01	8.3999605799e-01
8.9999578542e-01	8.9999577642e-01
9.5999550445e-01	9.5999549485e-01
1.0199952235e+00	9.8000476657e-01
1.0799949425e+00	9.2000504437e-01
1.1399946615e+00	8.6000532390e-01
1.1999943806e+00	8.0000560621e-01
1.2599940996e+00	7.4000588712e-01
1.3199938186e+00	6.8000616249e-01
1.3799935376e+00	6.2000644618e-01
1.4399932567e+00	5.6000672433e-01
1.4999929757e+00	5.0000700247e-01
1.5599926947e+00	4.4000728616e-01
1.6199924138e+00	3.8000756986e-01
1.6799921328e+00	3.2000784245e-01
1.7399918518e+00	2.6000813724e-01
1.7999915708e+00	2.0000839873e-01
1.8599912899e+00	1.4000868798e-01
1.9199910089e+00	8.0008977221e-02
1.9799907279e+00	2.0009255364e-02
2.0399904470e+00	-3.9990466494e-02
2.0999901660e+00	-9.9990193902e-02
2.1599898850e+00	-1.5998989911e-01
2.2199896040e+00	-2.1998962652e-01
2.2799893231e+00	-2.7998935392e-01
2.3399890421e+00	-3.3998905913e-01
2.3999887611e+00	-3.9998878654e-01
2.4599884801e+00	-4.5998849174e-01
2.5199881992e+00	-5.1998821915e-01
2.5799879182e+00	-5.7998792435e-01
2.6399876372e+00	-6.3998767397e-01
2.6999873563e+00	-6.9998736807e-01
2.7599870753e+00	-7.5998709548e-01
2.8199867943e+00	-8.1998677848e-01
2.8799865133e+00	-8.7998651699e-01
2.9399862324e+00	-9.3998613337e-01

3.0089759181e+00	9.6401580052e-01
3.0179658847e+00	9.2781372585e-01
3.0269558513e+00	8.9145001381e-01
3.0359458178e+00	8.5492467550e-01
3.0449357844e+00	8.1823767761e-01
3.0539257510e+00	7.8138906456e-01
3.0629157176e+00	7.4437880304e-01
3.0719056842e+00	7.0720690415e-01
3.0808956508e+00	6.6987332348e-01
3.0898856173e+00	6.3237817205e-01
3.0988755839e+00	5.9472133884e-01
3.1078655505e+00	5.5690287937e-01
3.1168555171e+00	5.1892278252e-01
3.1258454837e+00	4.8078103720e-01
3.1348354503e+00	4.4247764341e-01
3.1438254168e+00	4.0401265666e-01
3.1528153834e+00	3.6538598813e-01
3.1618053500e+00	3.2659769333e-01
3.1707953166e+00	2.8764776117e-01
3.1797852832e+00	2.4853616942e-01
3.1887752498e+00	2.0926297362e-01
3.1977652163e+00	1.6982810713e-01
3.2067551829e+00	1.3023162548e-01
3.2157451495e+00	9.0473473158e-02
3.2247351161e+00	5.0553738973e-02
3.2337250827e+00	1.0472311907e-02
3.2427150493e+00	-2.9770724774e-02
3.2517050159e+00	-7.0175376621e-02
3.2606949824e+00	-1.1074175466e-01
3.2696849490e+00	-1.5146972565e-01
3.2786749156e+00	-1.9235927851e-01
3.2876648822e+00	-2.3341050759e-01
3.2966548488e+00	-2.7462343510e-01
3.3056448154e+00	-3.1599794448e-01
3.3146347819e+00	-3.5753413008e-01
3.3236247485e+00	-3.9923186423e-01
3.3326147151e+00	-4.4109140229e-01
3.3416046817e+00	-4.8311242784e-01
3.3505946483e+00	-5.2529517403e-01
3.3595846149e+00	-5.6763947986e-01
3.3685745814e+00	-6.1014548969e-01
3.3775645480e+00	-6.5281320349e-01
3.3865545146e+00	-6.9564246030e-01
3.3955444812e+00	-7.3863332672e-01
3.4045344478e+00	-7.8178605256e-01
3.4135244144e+00	-8.2510007715e-01
3.4225143809e+00	-8.6857606107e-01
3.4315043475e+00	-9.1221364906e-01
3.4404943141e+00	-9.5601355166e-01
3.4494842808e+00	-8.3791104610e-01
3.4513763574e+00	9.6297463892e-01
3.4532684340e+00	9.2573091970e-01
3.4551605106e+00	8.8837533996e-01
3.4570525872e+00	8.5090760549e-01
3.4589446638e+00	8.1332727775e-01
3.4608367404e+00	7.7563424572e-01
3.4627288171e+00	7.3782795984e-01
3.4646208937e+00	6.9990806484e-01
3.4665129703e+00	6.6187426651e-01
3.4684050469e+00	6.2372613741e-01
3.4702971235e+00	5.8546347215e-01
3.4721892001e+00	5.4708580444e-01
3.4740812767e+00	5.0859291778e-01
3.4759733533e+00	4.6998426817e-01
3.4778654299e+00	4.3125958360e-01
3.4797575065e+00	3.9241861427e-01
3.4816495831e+00	3.5346090499e-01
3.4835416597e+00	3.1438605053e-01
3.4854337364e+00	2.7519386769e-01
3.4873258130e+00	2.3588370701e-01
3.4892178896e+00	1.9645566840e-01
3.4911099662e+00	1.5690899691e-01
3.4930020428e+00	1.1724359261e-01
3.4948941194e+00	7.7458789383e-02
3.4967861960e+00	3.7554565013e-02
3.4986782726e+00	-2.4695578915e-03
3.5005703492e+00	-4.2614023421e-02
3.5024624258e+00	-8.2879059171e-02
3.5043545024e+00	-1.2326499821e-01
3.5062465790e+00	-1.6377235124e-01
3.5081386556e+00	-2.0440135140e-01
3.5100307323e+00	-2.4515249830e-01
3.5119228089e+00	-2.8602591406e-01
3.5138148855e+00	-3.2702216490e-01
3.5157069621e+00	-3.6814149507e-01
3.5175990387e+00	-4.0938430423e-01
3.5194911153e+00	-4.5075094768e-01
3.5213831919e+00	-4.9224171406e-01
3.5232752685e+00	-5.3385711407e-01
3.5251673451e+00	-5.7559726985e-01
3.5270594217e+00	-6.1746299185e-01
3.5289514983e+00	-6.5945393590e-01
3.5308435749e+00	-7.0157121224e-01
3.5327356516e+00	-7.4381460990e-01
3.5346277282e+00	-7.8618488386e-01
3.5365198048e+00	-8.2868180096e-01
3.5384118814e+00	-8.7130640480e-01
3.5403039580e+00	-9.1405899516e-01
3.5421960346e+00	-9.5693822866e-01

3.5444944760e+00	9.6314519693e-01
3.5449008407e+00	9.2597204349e-01
3.5453072054e+00	8.8868532533e-01
3.5457135700e+00	8.5128450955e-01
3.5461199347e+00	8.1376929639e-01
3.5465262994e+00	7.7613914184e-01
3.5469326641e+00	7.3839380166e-01
3.5473390288e+00	7.0053246537e-01
3.5477453935e+00	6.6255501086e-01
3.5481517582e+00	6.2446092741e-01
3.5485581228e+00	5.8624991528e-01
3.5489644875e+00	5.4792121951e-01
3.5493708522e+00	5.0947484009e-01
3.5497772169e+00	4.7090995547e-01
3.5501835816e+00	4.3222626589e-01
3.5505899463e+00	3.9342360481e-01
3.5509963110e+00	3.5450111735e-01
3.5514026756e+00	3.1545862589e-01
3.5518090403e+00	2.7629577515e-01
3.5522154050e+00	2.3701175467e-01
3.5526217697e+00	1.9760661996e-01
3.5530281344e+00	1.5807958276e-01
3.5534344991e+00	1.1843029890e-01
3.5538408638e+00	7.8658346503e-02
3.5542472284e+00	3.8763614540e-02
3.5546535931e+00	-1.2549516981e-03
3.5550599578e+00	-4.1397885120e-02
3.5554663225e+00	-8.1664475182e-02
3.5558726872e+00	-1.2205628730e-01
3.5562790519e+00	-1.6257332702e-01
3.5566854166e+00	-2.0321587746e-01
3.5570917813e+00	-2.4398469356e-01
3.5574981459e+00	-2.8488035264e-01
3.5579045106e+00	-3.2590314891e-01
3.5583108753e+00	-3.6705248285e-01
3.5587172400e+00	-4.0833100234e-01
3.5591236047e+00	-4.4973711977e-01
3.5595299694e+00	-4.9127218404e-01
3.5599363341e+00	-5.3293647273e-01
3.5603426987e+00	-5.7473115156e-01
3.5607490634e+00	-6.1665467732e-01
3.5611554281e+00	-6.5870960353e-01
3.5615617928e+00	-7.0089573034e-01
3.5619681575e+00	-7.4321247490e-01
3.5623745222e+00	-7.8566212980e-01
3.5627808869e+00	-8.2824347936e-01
3.5631872515e+00	-8.7095707868e-01
3.5635936162e+00	-9.1380594203e-01
3.5639999809e+00	-9.5679766887e-01

3.5644933997e+00	9.6333139243e-01
3.5645804536e+00	9.2615902170e-01
3.5646675076e+00	8.8887255334e-01
3.5647545615e+00	8.5147291995e-01
3.5648416155e+00	8.1395707952e-01
3.5649286694e+00	7.7632714146e-01
3.5650157234e+00	7.3858097971e-01
3.5651027774e+00	7.0072015967e-01
3.5651898313e+00	6.6274299937e-01
3.5652768853e+00	6.2464743933e-01
3.5653639392e+00	5.8643648826e-01
3.5654509932e+00	5.4810649908e-01
3.5655380472e+00	5.0965905940e-01
3.5656251011e+00	4.7109310342e-01
3.5657121551e+00	4.3240879211e-01
3.5657992090e+00	3.9360471549e-01
3.5658862630e+00	3.5468049608e-01
3.5659733169e+00	3.1563781033e-01
3.5660603709e+00	2.7647274470e-01
3.5661474249e+00	2.3718770836e-01
3.5662344788e+00	1.9778106930e-01
3.5663215328e+00	1.5825070698e-01
3.5664085867e+00	1.1860040172e-01
3.5664956407e+00	7.8826001282e-02
3.5665826947e+00	3.8929681700e-02
3.5666697486e+00	-1.0918821403e-03
3.5667568026e+00	-4.1236813964e-02
3.5668438565e+00	-8.1506024152e-02
3.5669309105e+00	-1.2190035648e-01
3.5670179644e+00	-1.6241947787e-01
3.5671050184e+00	-2.0306536452e-01
3.5671920724e+00	-2.4383693953e-01
3.5672791263e+00	-2.8473513547e-01
3.5673661803e+00	-3.2576066289e-01
3.5674532342e+00	-3.6691369942e-01
3.5675402882e+00	-4.0819415625e-01
3.5676273421e+00	-4.4960353218e-01
3.5677143961e+00	-4.9114255996e-01
3.5678014501e+00	-5.3280954093e-01
3.5678885040e+00	-5.7460668446e-01
3.5679755580e+00	-6.1653497863e-01
3.5680626119e+00	-6.5859308007e-01
3.5681496659e+00	-7.0078133296e-01
3.5682367199e+00	-7.4310305687e-01
3.5683237738e+00	-7.8555546512e-01
3.5684108278e+00	-8.2813693680e-01
3.5684978817e+00	-8.7085680889e-01
3.5685849357e+00	-9.1370470079e-01
3.5686719896e+00	-9.5667698208e-01

3.5687776920e+00	9.6368797387e-01
3.5687963402e+00	9.2651484263e-01
3.5688149885e+00	8.8922789132e-01
3.5688336367e+00	8.5182684240e-01
3.5688522850e+00	8.1431102972e-01
3.5688709332e+00	7.7667969833e-01
3.5688895815e+00	7.3893454688e-01
3.5689082298e+00	7.0107109007e-01
3.5689268780e+00	6.6309087110e-01
3.5689455263e+00	6.2499424525e-01
3.5689641745e+00	5.8678152337e-01
3.5689828228e+00	5.4845111785e-01
3.5690014711e+00	5.1000128565e-01
3.5690201193e+00	4.7143433601e-01
3.5690387676e+00	4.3274644979e-01
3.5690574158e+00	3.9394062457e-01
3.5690760641e+00	3.5501528384e-01
3.5690947123e+00	3.1596860683e-01
3.5691133606e+00	2.7680030490e-01
3.5691320089e+00	2.3751286493e-01
3.5691506571e+00	1.9810341145e-01
3.5691693054e+00	1.5857020141e-01
3.5691879536e+00	1.1891581053e-01
3.5692066019e+00	7.9138884335e-02
3.5692252502e+00	3.9239167471e-02
3.5692438984e+00	-7.8378414869e-04
3.5692625467e+00	-4.0934722279e-02
3.5692811949e+00	-8.1207635061e-02
3.5692998432e+00	-1.2160636387e-01
3.5693184914e+00	-1.6213126952e-01
3.5693371397e+00	-2.0277948765e-01
3.5693557880e+00	-2.4355520378e-01
3.5693744362e+00	-2.8445791833e-01
3.5693930845e+00	-3.2549208329e-01
3.5694117327e+00	-3.6664976610e-01
3.5694303810e+00	-4.0793249334e-01
3.5694490292e+00	-4.4934959642e-01
3.5694676775e+00	-4.9089285414e-01
3.5694863258e+00	-5.3256345445e-01
3.5695049740e+00	-5.7436424505e-01
3.5695236223e+00	-6.1630400228e-01
3.5695422705e+00	-6.5836698315e-01
3.5695609188e+00	-7.0056141999e-01
3.5695795671e+00	-7.4288859508e-01
3.5695982153e+00	-7.8535482562e-01
3.5696168636e+00	-8.2794404110e-01
3.5696355118e+00	-8.7067543730e-01
3.5696541601e+00	-9.1354014353e-01
3.5696728083e+00	-9.5654765775e-01

3.5696954515e+00	9.6434662478e-01
3.5696994463e+00	9.2717054034e-01
3.5697034411e+00	8.8987728852e-01
3.5697074359e+00	8.5247108261e-01
3.5697114307e+00	8.1494229698e-01
3.5697154255e+00	7.7731383552e-01
3.5697194204e+00	7.3955949143e-01
3.5697234152e+00	7.0168508781e-01
3.5697274100e+00	6.6370355878e-01
3.5697314048e+00	6.2559837311e-01
3.5697353996e+00	5.8738255926e-01
3.5697393944e+00	5.4904395475e-01
3.5697433892e+00	5.1058522410e-01
3.5697473840e+00	4.7201170750e-01
3.5697513788e+00	4.3332193389e-01
3.5697553736e+00	3.9450655520e-01
3.5697593684e+00	3.5557634059e-01
3.5697633632e+00	3.1652114263e-01
3.5697673581e+00	2.7734958774e-01
3.5697713529e+00	2.3805206140e-01
3.5697753477e+00	1.9863534151e-01
3.5697793425e+00	1.5909767948e-01
3.5697833373e+00	1.1943349643e-01
3.5697873321e+00	7.9652784368e-02
3.5697913269e+00	3.9740549740e-02
3.5697953217e+00	-2.8733682100e-04
3.5697993165e+00	-4.0444558813e-02
3.5698033113e+00	-8.0720363727e-02
3.5698073061e+00	-1.2113128278e-01
3.5698113009e+00	-1.6166292749e-01
