3.5940000000e+00				4.2281480788e-01	8.7708855135e-01	3.8744838265e-01	8.5297168755e-01
3.5970000000e+00				4.3578912588e-01	8.8441943823e-01	3.6769143875e-01	8.3628251730e-01
3.6000000000e+00				4.1265472179e-01	8.7253488854e-01	4.0038392454e-01	8.6427589504e-01
3.6030000000e+00				4.1347178735e-01	8.7377386490e-01	3.9738603179e-01	8.6281175582e-01
3.6060000000e+00				5.0090621483e-01	9.0149703866e-01	3.2021326137e-01	7.8494228338e-01
3.6090000000e+00				3.2439557543e-01	7.9095957764e-01	5.9672116977e-01	8.6848786028e-01
3.6120000000e+00				4.5224267092e-01	8.9476188592e-01	3.4011694897e-01	8.1066792489e-01
3.6150000000e+00				5.6468795661e-01	8.8862291780e-01	3.5778460337e-01	8.3063583317e-01
3.6180000000e+00				3.3263160913e-01	8.0315193904e-01	5.7200182691e-01	8.8574333618e-01
3.6210000000e+00				3.7733362550e-01	8.5076467021e-01	4.5973717314e-01	8.9938001418e-01
3.6240000000e+00				6.0800997575e-01	8.6372185478e-01	4.2656803837e-01	8.8645847517e-01
3.6270000000e+00				6.3983224989e-01	8.3583105824e-01	4.9768787368e-01	9.0673061032e-01
3.6300000000e+00				6.4364738866e-01	8.3259650266e-01	5.0594782609e-01	9.0737158281e-01
3.6330000000e+00				6.4809453947e-01	8.2857107081e-01	5.1603513984e-01	9.0731586230e-01
3.6360000000e+00				5.1280243847e-01	9.0840405076e-01	3.0253749349e-01	7.6722711878e-01
3.6390000000e+00				3.1833555469e-01	7.8965582866e-01	6.0443608385e-01	8.7005980687e-01
3.6420000000e+00				3.6185029688e-01	8.4099119000e-01	4.8702648039e-01	9.0988700693e-01
3.6450000000e+00				3.6305445629e-01	8.4289137132e-01	4.8269097473e-01	9.1015794941e-01
3.6480000000e+00				4.7603452274e-01	9.0990479272e-01	2.9905596618e-01	7.6469921475e-01
3.6510000000e+00				5.4796537200e-01	9.0435022860e-01	3.1581475900e-01	7.8889273484e-01
3.6540000000e+00				5.9673629718e-01	8.7930619250e-01	3.8778737225e-01	8.6749002383e-01
3.6570000000e+00				6.1165258795e-01	8.6866073945e-01	4.1722442084e-01	8.8919298018e-01
3.6600000000e+00				3.0098499653e-01	7.7003848392e-01	6.4810993496e-01	8.3471221663e-01
3.6630000000e+00				4.2338608398e-01	8.9424931773e-01	3.4640066264e-01	8.2932973316e-01
3.6660000000e+00				6.7373605784e-01	8.0584465756e-01	5.7357886059e-01	8.9665283057e-01
3.6690000000e+00				6.2854152961e-01	8.5662738878e-01	4.5061522654e-01	9.0830183789e-01
3.6720000000e+00				4.9207905783e-01	9.1776961386e-01	2.7712051464e-01	7.3559242695e-01
3.6750000000e+00				3.3872913017e-01	8.2316952155e-01	5.3493836675e-01	9.1426396619e-01
3.6780000000e+00				4.2654394109e-01	8.9965427485e-01	3.3203682206e-01	8.1573762801e-01
3.6810000000e+00				6.9876056218e-01	7.7482929348e-01	6.4221987163e-01	8.4579628337e-01
3.6840000000e+00				6.1088741061e-01	8.7570147031e-01	4.0099752479e-01	8.8489131048e-01
3.6870000000e+00				8.2290040549e-01	5.3732615484e-01	9.1661311735e-01	2.8181035303e-01
3.6900000000e+00				3.3082146740e-01	8.1688712296e-01	5.5195961432e-01	9.1253773239e-01
3.6930000000e+00				2.6174792383e-01	7.1362035671e-01	7.5472490543e-01	6.8363051689e-01
3.6960000000e+00				5.7022437826e-01	9.0577331164e-01	3.1544628031e-01	7.9811396113e-01
3.6990000000e+00				5.7525426488e-01	9.0380180699e-01	3.2160622839e-01	8.0703177466e-01
3.7020000000e+00				7.7171471226e-01	6.5218546824e-01	8.3976013721e-01	4.9815240800e-01
3.7050000000e+00				7.4793217124e-01	6.9850231051e-01	7.8026126524e-01	6.3523567398e-01
3.7080000000e+00				9.2680342144e-01	2.5154641668e-01	6.9810818920e-01	7.8147266304e-01
3.7110000000e+00				5.4080833782e-01	9.2156999586e-01	2.6822639890e-01	7.2839878295e-01
3.7140000000e+00				5.0846221591e-01	9.2823404381e-01	2.4741035223e-01	6.9154111697e-01
3.7170000000e+00				2.7588355206e-01	7.4255184663e-01	7.1057369251e-01	7.6443346232e-01
3.7200000000e+00				8.0506598190e-01	5.8379725767e-01	9.0387823294e-01	3.2320242742e-01
3.7230000000e+00				9.2934934306e-01	2.4444898423e-01	6.8761456445e-01	7.9970328609e-01
3.7260000000e+00				3.5714975974e-01	8.5546653180e-01	4.6069584780e-01	9.2574401417e-01
3.7290000000e+00				7.8627331582e-01	6.2664945807e-01	8.7243652218e-01	4.1500427678e-01
3.7320000000e+00				6.9332993052e-01	7.9351104368e-01	6.1149292932e-01	8.8660872728e-01
3.7350000000e+00				9.2604673755e-01	2.5578840269e-01	7.1099719858e-01	7.6746848048e-01
3.7380000000e+00				6.6793137670e-01	8.2908485907e-01	5.2968639537e-01	9.3120576762e-01
3.7410000000e+00				4.9360187927e-01	9.3509685862e-01	2.2704399707e-01	6.5652687157e-01
3.7440000000e+00				5.1695374049e-01	9.3492386464e-01	2.2778957249e-01	6.5857515292e-01
3.7470000000e+00				5.6672149900e-01	9.2006926117e-01	2.7556118389e-01	7.4800318518e-01
3.7500000000e+00				2.1985420900e-01	6.4319375920e-01	8.6060830247e-01	4.4985619571e-01
3.7530000000e+00				9.2244317603e-01	2.6849623664e-01	7.3711174633e-01	7.2724890812e-01
3.7560000000e+00				8.2721879792e-01	5.3683703573e-01	9.3390323119e-01	2.3185031527e-01
3.7590000000e+00				9.3099289355e-01	2.4149742755e-01	6.8856016293e-01	8.0609899917e-01
3.7620000000e+00				2.2564166648e-01	6.5732487316e-01	8.4738630268e-01	4.8651221075e-01
3.7650000000e+00				7.7737965320e-01	6.5157288789e-01	8.5475160861e-01	4.6742963015e-01
3.7680000000e+00				5.8710714202e-01	9.1340971901e-01	2.9802017913e-01	7.8828124460e-01
3.7710000000e+00				3.3778785671e-01	8.4352450877e-01	4.9773772869e-01	9.4273070051e-01
3.7740000000e+00				8.4198329760e-01	5.0212097879e-01	9.4348302247e-01	2.0124028034e-01
3.7770000000e+00				9.4335163661e-01	2.0184033548e-01	6.0847777619e-01	8.9980442472e-01
3.7800000000e+00				2.8572787009e-01	7.7145057742e-01	6.6646912759e-01	8.4024875173e-01
3.7830000000e+00				8.2498664392e-01	5.4620346625e-01	9.3767420181e-01	2.2108341169e-01
3.7860000000e+00				3.1244948790e-01	8.1332671329e-01	5.7481463962e-01	9.2530888608e-01
3.7890000000e+00				7.7437593380e-01	6.6200592210e-01	8.4780421368e-01	4.8890311548e-01
3.7920000000e+00				9.4732719728e-01	1.8921465156e-01	5.8174007559e-01	9.2266397968e-01
3.7950000000e+00				2.6127366171e-01	7.3247194587e-01	7.4365603468e-01	7.2344744102e-01
3.7980000000e+00				8.6597708475e-01	4.4079881753e-01	9.3618884554e-01	2.2688982732e-01
3.8010000000e+00				5.0176166044e-01	9.5023820380e-01	1.7973241296e-01	5.6037638490e-01
3.8040000000e+00				8.3494555022e-01	5.2423486378e-01	9.4876580192e-01	1.8490960612e-01
3.8070000000e+00				9.1762372154e-01	2.8777275637e-01	7.8028118601e-01	6.5268143291e-01
3.8100000000e+00				8.4945669146e-01	4.8722287923e-01	9.5187799915e-01	1.7452190348e-01
3.8130000000e+00				9.3074046263e-01	2.4579609914e-01	7.0685537668e-01	7.9009498301e-01
3.8160000000e+00				6.6823062561e-01	8.4600131041e-01	4.9716028362e-01	9.5396922782e-01
3.8190000000e+00				9.1013718964e-01	3.1234640780e-01	8.2026822793e-01	5.6302853326e-01
3.8220000000e+00				7.9508711332e-01	6.2269398221e-01	8.9796432568e-01	3.5018843955e-01
3.8250000000e+00				9.1768492039e-01	2.8893785033e-01	7.8585684134e-01	6.4369343844e-01
3.8280000000e+00				5.2694237328e-01	9.5422128742e-01	1.6721860842e-01	5.3307405586e-01
3.8310000000e+00				9.5773532428e-01	1.5507264661e-01	5.0195723811e-01	9.5773532428e-01
3.8340000000e+00				9.5844139657e-01	1.5271391699e-01	4.9609037168e-01	9.5844139657e-01
3.8370000000e+00				9.5898481456e-01	1.5092049078e-01	4.9168659507e-01	9.5898481456e-01
3.8400000000e+00				9.5944744424e-01	1.4940689655e-01	4.8800438713e-01	9.5944744424e-01
3.8430000000e+00				9.5868840937e-01	1.5220179636e-01	4.9588692189e-01	9.6068498639e-01
3.8460000000e+00				9.5801854082e-01	1.5468233655e-01	5.0288646571e-01	9.6146795634e-01
3.8490000000e+00				9.5700454584e-01	1.5837420670e-01	5.1304020500e-01	9.6159548930e-01
3.8520000000e+00				9.5663715365e-01	1.5979062816e-01	5.1716021092e-01	9.6186569063e-01
3.8550000000e+00				9.6232594524e-01	1.3976194696e-01	4.6348104153e-01	9.5860883967e-01
3.8580000000e+00				6.2036282160e-01	9.0860834836e-01	3.2036530171e-01	8.4000764541e-01
3.8610000000e+00				9.5078594049e-01	1.8066405044e-01	5.7152279265e-01	9.4549901640e-01
3.8640000000e+00				1.2691463376e-01	4.2815944390e-01	9.4605764290e-01	1.9718988606e-01
3.8670000000e+00				6.2305282503e-01	9.0819589471e-01	3.2241542334e-01	8.4479919802e-01
3.8700000000e+00				9.6744522627e-01	1.2188549691e-01	4.1420386527e-01	9.3901302004e-01
3.8730000000e+00				4.3011012986e-01	9.4933196764e-01	1.8629433200e-01	5.8710324372e-01
3.8760000000e+00				9.3626199772e-01	2.3130211919e-01	6.8915841573e-01	8.3031320741e-01
3.8790000000e+00				8.8721415734e-01	3.8815289667e-01	9.2122458463e-01	2.8149844546e-01
3.8820000000e+00				9.2842691942e-01	2.5796035463e-01	7.4308005670e-01	7.4112071799e-01
3.8850000000e+00				9.4685777260e-01	1.9548593920e-01	6.1099856061e-01	9.2338415642e-01
3.8880000000e+00				9.4465902206e-01	2.0325824073e-01	6.2963954846e-01	9.0665666810e-01
3.8910000000e+00				7.7490170344e-01	6.7870344697e-01	8.4849121866e-01	5.0020311017e-01
3.8940000000e+00				3.7562726728e-01	9.1326536255e-01	3.0845051602e-01	8.3062444846e-01
3.8970000000e+00				1.3758782259e-01	4.6240794106e-01	9.6874290420e-01	1.1800150981e-01
3.9000000000e+00				1.1879447225e-01	4.0826114788e-01	9.4217753374e-01	2.1246821174e-01
3.9030000000e+00				8.1551358102e-01	5.8721095630e-01	9.4606475424e-01	1.9915539529e-01
3.9060000000e+00				5.0219343274e-01	9.7648120766e-01	8.9703863069e-02	3.1895255456e-01
3.9090000000e+00				1.0422778096e-01	3.6496124663e-01	9.0596756766e-01	3.3300901564e-01
3.9120000000e+00				8.9690636719e-01	3.6172439319e-01	9.0320199887e-01	3.4201891541e-01
3.9150000000e+00				2.5135917675e-01	7.3671585606e-01	7.5937533765e-01	7.1536615996e-01
3.9180000000e+00				2.9348226373e-01	8.1239896361e-01	5.9713018536e-01	9.4253651874e-01
3.9210000000e+00				8.3874078501e-01	5.3033360252e-01	9.7664218030e-01	8.9446761508e-02
3.9240000000e+00				6.6386792133e-01	8.7563002230e-01	4.2733178682e-01	9.6027865403e-01
3.9270000000e+00				7.2895068357e-01	7.7590288231e-01	6.8281733336e-01	8.5050110944e-01
3.9300000000e+00				6.4654580460e-01	8.9810060572e-01	3.5965751736e-01	9.0509467113e-01
3.9330000000e+00				1.6818198565e-01	5.5021413545e-01	9.7333310018e-01	1.0208406808e-01
3.9360000000e+00				8.0278000824e-02	2.9060843325e-01	8.1142675611e-01	6.0226064629e-01
3.9390000000e+00				9.7967739714e-01	7.8423893409e-02	2.8468565664e-01	8.0213691042e-01
3.9420000000e+00				6.0055043855e-01	9.4564483989e-01	2.0262146748e-01	6.3689320510e-01
3.9450000000e+00				9.8576302332e-01	5.5365254998e-02	2.0632327726e-01	6.4600946103e-01
3.9480000000e+00				2.9319988509e-01	8.1815869684e-01	5.8736387223e-01	9.5686710252e-01
3.9510000000e+00				5.8819631722e-01	9.5701678944e-01	1.6252696962e-01	5.3777832933e-01
3.9540000000e+00				9.5837404742e-02	3.4262436693e-01	8.9057092660e-01	3.8533450501e-01
3.9570000000e+00				4.6533525410e-01	9.8449509229e-01	6.0401648468e-02	2.2457276588e-01
3.9600000000e+00				2.2916588005e-01	6.9952956271e-01	8.3234429628e-01	5.5260718418e-01
3.9630000000e+00				9.8812729675e-01	4.6492894203e-02	1.7568496168e-01	5.7392069271e-01
3.9660000000e+00				1.5800219768e-01	5.2762673772e-01	9.8847300350e-01	4.5189099171e-02
3.9690000000e+00				9.7602037226e-01	9.2892878022e-02	3.3444298741e-01	8.8346318519e-01
3.9720000000e+00				1.8492804897e-01	5.9869823207e-01	9.5430739349e-01	1.7319823468e-01
3.9750000000e+00				8.9828759036e-01	3.6318380656e-01	9.1934328362e-01	2.9475106166e-01
3.9780000000e+00				8.4899079909e-02	3.0905569758e-01	8.4946320749e-01	5.0868860619e-01
3.9810000000e+00				5.4139913952e-02	2.0386216779e-01	6.4612579203e-01	9.1024471381e-01
3.9840000000e+00				9.9287578591e-01	2.8180663317e-02	1.0910786991e-01	3.8725811706e-01
3.9870000000e+00				1.2924038574e-02	5.0862190101e-02	1.9247333292e-01	6.1968884059e-01
3.9900000000e+00				5.7161067546e-01	9.7703892553e-01	8.9511115479e-02	3.2518051398e-01
3.9930000000e+00				8.8653804875e-01	4.0164922912e-01	9.5962621359e-01	1.5470376892e-01
3.9960000000e+00				9.9126432080e-01	3.4602830952e-02	1.3348827827e-01	4.6221395470e-01
3.9990000000e+00				7.8073813937e-01	6.8457320233e-01	8.6351499920e-01	4.7130952458e-01
4.0020000000e+00				-inf	-inf	-inf	-inf
4.0050000000e+00				-inf	-inf	-inf	-inf
4.0080000000e+00				-inf	-inf	-inf	-inf
4.0110000000e+00				-inf	-inf	-inf	-inf
4.0140000000e+00				-inf	-inf	-inf	-inf
4.0170000000e+00				-inf	-inf	-inf	-inf
4.0200000000e+00				-inf	-inf	-inf	-inf
4.0230000000e+00				-inf	-inf	-inf	-inf
4.0260000000e+00				-inf	-inf	-inf	-inf
4.0290000000e+00				-inf	-inf	-inf	-inf
4.0320000000e+00				-inf	-inf	-inf	-inf
4.0350000000e+00				-inf	-inf	-inf	-inf
4.0380000000e+00				-inf	-inf	-inf	-inf
4.0410000000e+00				-inf	-inf	-inf	-inf
4.0440000000e+00				-inf	-inf	-inf	-inf
4.0470000000e+00				-inf	-inf	-inf	-inf
3.5430000000e+00								5.2310826396e-01	8.8385806683e-01	3.6369952419e-01	8.1992878478e-01	5.2310826396e-01	8.8385806683e-01	3.6369952419e-01	8.1992878478e-01
3.5430300000e+00								5.2312168878e-01	8.8386335190e-01	3.6368822806e-01	8.1992481682e-01	5.2312168878e-01	8.8386335190e-01	3.6368822806e-01	8.1992481682e-01
3.5430600000e+00								5.2313511140e-01	8.8386863602e-01	3.6367693409e-01	8.1992084985e-01	5.2313511140e-01	8.8386863602e-01	3.6367693409e-01	8.1992084985e-01
3.5430900000e+00								5.2314853182e-01	8.8387391919e-01	3.6366564226e-01	8.1991688386e-01	5.2314853182e-01	8.8387391919e-01	3.6366564226e-01	8.1991688386e-01
3.5431200000e+00								5.2316195004e-01	8.8387920140e-01	3.6365435259e-01	8.1991291886e-01	5.2316195004e-01	8.8387920140e-01	3.6365435259e-01	8.1991291886e-01
3.5431500000e+00								5.2317536605e-01	8.8388448267e-01	3.6364306506e-01	8.1990895486e-01	5.2317536605e-01	8.8388448267e-01	3.6364306506e-01	8.1990895486e-01
3.5431800000e+00								5.2318877987e-01	8.8388976298e-01	3.6363177968e-01	8.1990499184e-01	5.2318877987e-01	8.8388976298e-01	3.6363177968e-01	8.1990499184e-01
3.5432100000e+00								5.2320219150e-01	8.8389504234e-01	3.6362049645e-01	8.1990102980e-01	5.2320219150e-01	8.8389504234e-01	3.6362049645e-01	8.1990102980e-01
3.5432400000e+00								5.2321560092e-01	8.8390032075e-01	3.6360921536e-01	8.1989706876e-01	5.2321560092e-01	8.8390032075e-01	3.6360921536e-01	8.1989706876e-01
3.5432700000e+00								5.2322900815e-01	8.8390559821e-01	3.6359793642e-01	8.1989310870e-01	5.2322900815e-01	8.8390559821e-01	3.6359793642e-01	8.1989310870e-01
3.5436000000e+00								5.2337634309e-01	8.8396358767e-01	3.6347400929e-01	8.1984961302e-01	5.2337634309e-01	8.8396358767e-01	3.6347400929e-01	8.1984961302e-01
3.5439000000e+00								5.2350999715e-01	8.8401621571e-01	3.6336154612e-01	8.1981014928e-01	5.2351011193e-01	8.8401619659e-01	3.6336159818e-01	8.1981019969e-01
3.5442000000e+00								5.2123946444e-01	8.8445115875e-01	3.6220769382e-01	8.1875726825e-01	5.2593731992e-01	8.8366565871e-01	3.6434610741e-01	8.2082970753e-01
3.5445000000e+00								5.1903091821e-01	8.8484126771e-01	3.6117462068e-01	8.1781367358e-01	5.2811089497e-01	8.8332405665e-01	3.6530562529e-01	8.2181864441e-01
3.5448000000e+00								5.1757837287e-01	8.8510465966e-01	3.6048631305e-01	8.1720376875e-01	5.2952849508e-01	8.8310917537e-01	3.6592034483e-01	8.2247387579e-01
3.5451000000e+00								5.1640947227e-01	8.8532040816e-01	3.5992756176e-01	8.1671911717e-01	5.3066247680e-01	8.8294194135e-01	3.6640547512e-01	8.2300383810e-01
3.5454000000e+00								5.1540258457e-01	8.8550889068e-01	3.5944291666e-01	8.1630603640e-01	5.3163447199e-01	8.8280197705e-01	3.6681646643e-01	8.2346221380e-01
3.5457000000e+00								5.1450410193e-01	8.8567909473e-01	3.5900792536e-01	8.1594086255e-01	5.3249808848e-01	8.8268029491e-01	3.6717777129e-01	8.2387266674e-01
3.5460000000e+00								5.1368474266e-01	8.8583593284e-01	3.5860922436e-01	8.1561066780e-01	5.3328260798e-01	8.8257198235e-01	3.6750275333e-01	8.2424812475e-01
3.5463000000e+00								5.1292643315e-01	8.8598243925e-01	3.5823856094e-01	8.1530747143e-01	5.3400610410e-01	8.8247400508e-01	3.6779966537e-01	8.2459656854e-01
3.5466000000e+00								5.1221708768e-01	8.8612064430e-01	3.5789041367e-01	8.1502593589e-01	5.3468066256e-01	8.8238433268e-01	3.6807402897e-01	8.2492333566e-01
3.5469000000e+00								5.1154815174e-01	8.8625198609e-01	3.5756087234e-01	8.1476228255e-01	5.3531483789e-01	8.8230152703e-01	3.6832975446e-01	8.2523220473e-01
3.5472000000e+00								5.1091330686e-01	8.8637752753e-01	3.5724704733e-01	8.1451372003e-01	5.3591494857e-01	8.8222452514e-01	3.6856973160e-01	8.2552596711e-01
3.5475000000e+00								5.1030772889e-01	8.8649808070e-01	3.5694673126e-01	8.1427811677e-01	5.3648581873e-01	8.8215251490e-01	3.6879616787e-01	8.2580675436e-01
3.5478000000e+00								5.0972763555e-01	8.8661428271e-01	3.5665819257e-01	8.1405380128e-01	5.3703123068e-01	8.8208485912e-01	3.6901079496e-01	8.2607623796e-01
3.5481000000e+00								5.0916999617e-01	8.8672664442e-01	3.5638004310e-01	8.1383943404e-01	5.3755421509e-01	8.8202104690e-01	3.6921500117e-01	8.2633575745e-01
3.5484000000e+00								5.0863233781e-01	8.8683558297e-01	3.5611114954e-01	8.1363392183e-01	5.3805724489e-01	8.8196066106e-01	3.6940991989e-01	8.2658640600e-01
3.5487000000e+00								5.0811261137e-01	8.8694144421e-01	3.5585057235e-01	8.1343635867e-01	5.3854236922e-01	8.8190335567e-01	3.6959649082e-01	8.2682908962e-01
3.5490000000e+00								5.0760909627e-01	8.8704451877e-01	3.5559752220e-01	8.1324598371e-01	5.3901130863e-01	8.8184884007e-01	3.6977550339e-01	8.2706456913e-01
3.5493000000e+00								5.0712033119e-01	8.8714505363e-01	3.5535132836e-01	8.1306215063e-01	5.3946552447e-01	8.8179686721e-01	3.6994762846e-01	8.2729349087e-01
3.5496000000e+00								5.0664506240e-01	8.8724326083e-01	3.5511141508e-01	8.1288430484e-01	5.3990627047e-01	8.8174722500e-01	3.7011344190e-01	8.2751640940e-01
3.5499000000e+00								5.0618220468e-01	8.8733932405e-01	3.5487728374e-01	8.1271196621e-01	5.4033463185e-01	8.8169972972e-01	3.7027344245e-01	8.2773380484e-01
3.5502000000e+00								5.0573081123e-01	8.8743340363e-01	3.5464849909e-01	8.1254471579e-01	5.4075155541e-01	8.8165422096e-01	3.7042806548e-01	8.2794609616e-01
3.5505000000e+00								5.0529005012e-01	8.8752564057e-01	3.5442467849e-01	8.1238218538e-01	5.4115787309e-01	8.8161055768e-01	3.7057769375e-01	8.2815365152e-01
3.5508000000e+00								5.0485918569e-01	8.8761615963e-01	3.5420548340e-01	8.1222404936e-01	5.4155432056e-01	8.8156861506e-01	3.7072266591e-01	8.2835679656e-01
3.5511000000e+00								5.0443756361e-01	8.8770507184e-01	3.5399061256e-01	8.1207001805e-01	5.4194155215e-01	8.8152828202e-01	3.7086328336e-01	8.2855582096e-01
3.5514000000e+00								5.0402459884e-01	8.8779247657e-01	3.5377979646e-01	8.1191983238e-01	5.4232015291e-01	8.8148945914e-01	3.7099981572e-01	8.2875098375e-01
3.5517000000e+00								5.0361976575e-01	8.8787846313e-01	3.5357279285e-01	8.1177325960e-01	5.4269064847e-01	8.8145205706e-01	3.7113250535e-01	8.2894251771e-01
3.5520000000e+00								5.0322259001e-01	8.8796311217e-01	3.5336938300e-01	8.1163008959e-01	5.4305351316e-01	8.8141599506e-01	3.7126157112e-01	8.2913063293e-01
3.5523000000e+00								5.0283264185e-01	8.8804649684e-01	3.5316936863e-01	8.1149013197e-01	5.4340917676e-01	8.8138119996e-01	3.7138721141e-01	8.2931551980e-01
3.5526000000e+00								5.0244953040e-01	8.8812868369e-01	3.5297256930e-01	8.1135321354e-01	5.4375803014e-01	8.8134760514e-01	3.7150960679e-01	8.2949735150e-01
3.5529000000e+00								5.0207289890e-01	8.8820973351e-01	3.5277882026e-01	8.1121917622e-01	5.4410043007e-01	8.8131514978e-01	3.7162892214e-01	8.2967628612e-01
3.5532000000e+00								5.0170242073e-01	8.8828970199e-01	3.5258797057e-01	8.1108787522e-01	5.4443670317e-01	8.8128377812e-01	3.7174530849e-01	8.2985246843e-01
